ID_Cliente,Cancelacion,Genero,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Meses_Contrato,Suscripcion_Servicio_Telefono,Suscripcion_Multiples_Lineas,Suscripcion_Servicio_Internet,Suscripcion_Seguridad_En_Linea,Suscripcion_Respaldo_En_Linea,Suscripcion_Proteccion_Dispositivo,Suscripcion_Soporte_Técnico,Suscripcion_TV_Streaming,Suscripcion_Películas_Streaming,Tipo_Contrato,Factura_Electronica,Metodo_Pago,Factura_Mensual,Cargos_Totales,Cuentas_diarias
7568-PODML,yes,Male,0,no,no,1,no,no,DSL,No,no,no,no,yes,yes,Month-to-month,yes,Mailed check,45.3,45.3,1.5
7569-NMZYQ,no,Female,0,yes,yes,72,yes,yes,Fiber optic,Yes,yes,yes,yes,yes,yes,Two year,yes,Bank transfer (automatic),118.75,8672.45,4.0
7570-WELNY,no,Female,0,yes,no,68,yes,yes,Fiber optic,Yes,yes,no,no,no,no,Two year,yes,Bank transfer (automatic),84.7,5711.05,2.8
7571-YXDAD,yes,Female,0,no,no,2,yes,yes,Fiber optic,No,no,no,no,no,no,Month-to-month,no,Credit card (automatic),74.9,147.15,2.5
7572-KPVKK,no,Male,0,no,yes,62,yes,yes,Fiber optic,No,no,yes,yes,yes,yes,Two year,yes,Electronic check,104.05,6590.5,3.5
7576-ASEJU,no,Female,0,yes,yes,41,yes,no,DSL,Yes,no,no,yes,yes,yes,One year,yes,Credit card (automatic),74.7,3187.65,2.5
7576-JMYWV,no,Female,1,yes,yes,46,yes,yes,Fiber optic,Yes,yes,no,yes,yes,yes,Month-to-month,yes,Electronic check,110.2,4972.1,3.7
7576-OYWBN,yes,Male,1,no,no,3,yes,yes,Fiber optic,No,no,no,no,no,no,Month-to-month,yes,Electronic check,76.05,231.8,2.5
7577-SWIFR,no,Male,0,no,no,1,yes,no,Fiber optic,No,no,no,no,yes,yes,Month-to-month,yes,Electronic check,89.25,89.25,3.0
7579-KKLOE,no,Male,0,yes,yes,71,yes,yes,DSL,Yes,yes,yes,yes,yes,yes,Two year,yes,Mailed check,91.25,6589.6,3.0
7579-OOPEC,yes,Female,1,yes,no,2,yes,no,DSL,No,yes,no,no,no,no,Month-to-month,no,Credit card (automatic),50.15,115.1,1.7
7580-UGXNC,yes,Female,1,no,no,2,yes,no,DSL,Yes,yes,no,no,no,no,Month-to-month,no,Mailed check,54.85,104.2,1.8
7581-EBBOU,no,Female,0,no,no,60,yes,no,DSL,No,yes,yes,yes,yes,no,One year,yes,Credit card (automatic),70.15,4224.7,2.3
7586-ZATGZ,no,Male,0,no,no,40,yes,yes,Fiber optic,No,no,no,no,yes,no,Month-to-month,yes,Electronic check,84.9,3369.05,2.8
7587-AOVVU,no,Male,0,yes,yes,27,yes,yes,Fiber optic,Yes,yes,no,yes,yes,no,Month-to-month,no,Electronic check,100.75,2793.55,3.4
7587-RZNME,yes,Male,0,no,no,3,yes,no,DSL,No,no,no,no,no,no,Month-to-month,yes,Electronic check,43.3,123.65,1.4
7590-VHVEG,no,Female,0,yes,no,1,no,no,DSL,No,yes,no,no,no,no,Month-to-month,yes,Electronic check,29.85,29.85,1.0
7593-JNWRU,yes,Male,0,yes,yes,6,yes,no,DSL,No,no,no,no,no,no,Month-to-month,yes,Bank transfer (automatic),44.6,260.8,1.5
7593-XFKDI,yes,Male,0,no,no,1,yes,no,DSL,No,no,no,no,no,no,Month-to-month,no,Mailed check,46.3,46.3,1.5
7594-LZNWR,no,Male,1,no,no,34,yes,no,Fiber optic,No,no,no,no,no,no,Month-to-month,no,Credit card (automatic),69.15,2275.1,2.3
7594-RQHXR,yes,Female,0,no,yes,1,yes,no,Fiber optic,No,no,no,no,no,yes,Month-to-month,yes,Electronic check,79.6,79.6,2.7
7595-EHCDL,no,Male,0,yes,yes,32,no,no,DSL,No,no,yes,no,yes,yes,Month-to-month,no,Credit card (automatic),50.6,1653.45,1.7
7595-EUIVN,yes,Female,0,no,no,1,yes,no,Fiber optic,No,yes,no,no,no,no,Month-to-month,no,Electronic check,75.8,75.8,2.5
7596-IIWYC,no,Female,0,no,no,27,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Bank transfer (automatic),20.25,538.2,0.7
7596-LDUXP,no,Female,0,no,no,12,yes,no,Fiber optic,Yes,no,no,no,yes,no,One year,yes,Credit card (automatic),85.15,979.05,2.8
7596-ZYWBB,no,Female,0,no,no,65,yes,no,DSL,Yes,yes,no,yes,no,no,Two year,yes,Mailed check,59.6,3739.8,2.0
7598-UAASY,yes,Male,0,yes,no,2,yes,no,Fiber optic,No,no,yes,no,no,no,Month-to-month,no,Electronic check,76.4,151.8,2.5
7599-FKVXZ,yes,Male,0,yes,no,42,yes,yes,Fiber optic,No,no,yes,yes,yes,yes,Month-to-month,yes,Bank transfer (automatic),106.15,4512.7,3.5
7599-NTMDP,no,Female,0,yes,yes,62,no,no,DSL,Yes,yes,no,yes,yes,no,Two year,no,Bank transfer (automatic),48.7,3008.55,1.6
7601-DHFWZ,no,Female,0,no,no,48,yes,yes,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),24.0,1183.05,0.8
7601-GNDYK,no,Male,0,yes,yes,35,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.6,686.95,0.7
7601-WFVZV,no,Male,0,no,no,1,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,19.55,19.55,0.7
7602-DBTOU,no,Female,0,yes,no,71,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.6,1416.5,0.7
7602-MVRMB,no,Female,0,yes,yes,72,yes,yes,Fiber optic,Yes,no,yes,yes,yes,yes,Two year,yes,Bank transfer (automatic),110.45,8058.85,3.7
7603-USHJS,yes,Male,0,no,yes,12,yes,yes,Fiber optic,No,no,no,no,no,no,Month-to-month,yes,Credit card (automatic),73.75,871.4,2.5
7605-BDWDC,no,Female,0,no,no,31,no,no,DSL,Yes,yes,no,yes,no,yes,Two year,yes,Bank transfer (automatic),49.85,1520.1,1.7
7605-SNLQG,no,Female,0,yes,no,45,yes,no,DSL,No,no,yes,no,no,no,Month-to-month,yes,Credit card (automatic),50.25,2221.55,1.7
7606-BPHHN,no,Male,0,no,no,72,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Credit card (automatic),19.8,1468.75,0.7
7607-QKKTJ,no,Male,0,yes,yes,45,yes,yes,Fiber optic,No,yes,yes,no,no,yes,One year,yes,Credit card (automatic),95.0,4368.85,3.2
7608-RGIRO,no,Male,0,no,yes,62,yes,yes,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Mailed check,24.4,1413.0,0.8
7609-NRNCA,no,Female,0,no,no,17,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,19.55,280.85,0.7
7609-YBPXG,no,Male,0,no,no,54,yes,yes,DSL,Yes,no,yes,yes,yes,yes,Two year,no,Bank transfer (automatic),87.1,4735.2,2.9
7610-TVOPG,no,Male,0,no,no,15,yes,yes,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Electronic check,26.35,378.6,0.9
7611-YKYTC,no,Male,0,yes,yes,22,yes,no,Fiber optic,Yes,no,no,no,no,no,Month-to-month,no,Bank transfer (automatic),75.0,1573.95,2.5
7613-LLQFO,yes,Male,0,no,no,12,yes,yes,Fiber optic,No,no,no,no,yes,no,Month-to-month,yes,Electronic check,84.45,1059.55,2.8
7614-QVWQL,yes,Male,0,yes,yes,49,no,no,DSL,No,yes,no,no,yes,yes,One year,yes,Bank transfer (automatic),51.8,2541.25,1.7
7615-ESMYF,yes,Female,0,yes,no,2,no,no,DSL,No,no,no,no,yes,yes,Month-to-month,no,Electronic check,44.6,97.1,1.5
7617-EYGLW,no,Male,0,no,no,1,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Electronic check,19.45,19.45,0.6
7619-ODSGN,yes,Male,0,yes,yes,24,yes,yes,DSL,Yes,no,no,no,no,no,Month-to-month,no,Electronic check,54.75,1338.15,1.8
7619-PLRLP,no,Female,0,yes,no,53,yes,yes,DSL,Yes,yes,yes,no,no,yes,One year,no,Bank transfer (automatic),74.1,3833.95,2.5
7621-VPNET,no,Female,0,yes,no,42,yes,yes,Fiber optic,No,no,yes,yes,no,no,Month-to-month,yes,Credit card (automatic),85.9,3729.75,2.9
7622-FWGEW,no,Male,1,yes,no,56,yes,no,DSL,Yes,yes,yes,yes,yes,yes,Two year,yes,Bank transfer (automatic),85.65,4824.45,2.9
7622-NXQZR,no,Male,0,no,no,28,no,no,DSL,No,no,no,yes,no,no,Month-to-month,yes,Credit card (automatic),30.1,810.85,1.0
7623-HKYRK,no,Male,0,no,yes,6,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,19.7,111.65,0.7
7623-TRNQN,yes,Male,0,no,yes,1,yes,no,DSL,No,no,no,yes,no,no,Month-to-month,yes,Mailed check,49.9,49.9,1.7
7625-XCQRH,yes,Female,0,no,no,11,yes,yes,Fiber optic,No,no,no,no,no,no,Month-to-month,yes,Electronic check,76.5,837.95,2.6
7627-JKIAZ,yes,Female,0,yes,no,37,yes,yes,Fiber optic,No,no,yes,no,no,no,Month-to-month,yes,Credit card (automatic),78.95,2839.65,2.6
7629-WFGLW,no,Female,1,yes,no,56,yes,yes,Fiber optic,Yes,yes,yes,yes,no,no,One year,no,Electronic check,95.65,5471.75,3.2
7629-WIXZF,no,Female,0,no,no,7,yes,no,DSL,Yes,no,no,no,no,yes,One year,yes,Electronic check,59.1,369.25,2.0
7632-MNYOY,yes,Male,1,no,no,66,yes,yes,Fiber optic,No,yes,yes,yes,yes,yes,One year,no,Credit card (automatic),110.9,7432.05,3.7
7632-YUTXB,no,Female,0,yes,yes,25,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,20.05,520.1,0.7
7633-MVPUY,no,Male,0,yes,no,57,yes,no,DSL,Yes,yes,no,yes,no,no,Two year,yes,Electronic check,59.75,3450.15,2.0
7634-HLQJR,no,Female,0,yes,yes,47,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),20.05,1016.7,0.7
7634-WSWDB,no,Female,0,no,yes,8,no,no,DSL,Yes,no,no,no,no,yes,Month-to-month,yes,Electronic check,38.5,330.8,1.3
7636-OWBPG,no,Male,1,no,no,12,no,no,DSL,No,yes,no,no,no,no,Month-to-month,yes,Credit card (automatic),29.35,381.2,1.0
7636-PEPNS,no,Female,0,yes,yes,58,yes,no,DSL,No,no,no,no,no,no,One year,yes,Mailed check,44.1,2413.05,1.5
7636-XUHWW,no,Male,0,no,no,2,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Credit card (automatic),19.9,33.7,0.7
7638-QVMVY,yes,Female,0,no,no,7,yes,no,Fiber optic,No,no,no,no,yes,no,Month-to-month,yes,Electronic check,79.0,522.95,2.6
7639-LIAYI,no,Male,0,no,no,52,yes,yes,DSL,Yes,no,no,yes,yes,yes,Two year,yes,Credit card (automatic),79.75,4217.8,2.7
7639-OPLNG,no,Male,0,yes,yes,70,yes,yes,DSL,Yes,yes,yes,yes,yes,no,Two year,yes,Bank transfer (automatic),79.25,5731.85,2.6
7639-SUPCW,yes,Female,0,no,no,22,yes,no,DSL,Yes,no,no,no,no,no,Month-to-month,yes,Credit card (automatic),48.8,1054.6,1.6
7641-EUYET,yes,Male,1,yes,yes,46,yes,yes,Fiber optic,Yes,yes,yes,no,yes,no,Month-to-month,yes,Electronic check,100.7,4541.2,3.4
7641-TQFHN,no,Male,0,no,yes,39,yes,yes,Fiber optic,No,no,no,yes,yes,yes,Two year,no,Mailed check,100.55,3895.35,3.4
7643-RCHXS,no,Female,0,yes,yes,63,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Electronic check,19.35,1263.85,0.6
7644-OMVMY,no,Male,0,yes,yes,0,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,19.85,1397.475,0.7
7647-GYYKX,no,Female,0,yes,yes,54,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Bank transfer (automatic),20.35,1092.35,0.7
7649-PHJVR,no,Male,0,no,no,11,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,19.5,226.8,0.6
7649-SIJJF,no,Male,0,yes,no,71,yes,yes,DSL,Yes,yes,yes,yes,no,yes,Two year,yes,Mailed check,80.1,5585.4,2.7
7654-YWJUF,no,Male,0,yes,no,43,yes,no,Fiber optic,Yes,no,yes,yes,no,no,One year,yes,Bank transfer (automatic),84.25,3539.25,2.8
7657-DYEPJ,yes,Male,1,no,no,38,yes,no,DSL,No,yes,yes,yes,yes,no,One year,yes,Credit card (automatic),70.15,2497.35,2.3
7658-UYUQS,no,Male,1,yes,no,21,yes,no,Fiber optic,No,no,yes,no,yes,no,Month-to-month,no,Bank transfer (automatic),86.55,1857.25,2.9
7660-HDPJV,yes,Female,0,no,no,1,yes,no,Fiber optic,No,no,no,no,no,no,Month-to-month,yes,Electronic check,69.2,69.2,2.3
7661-CPURM,no,Male,0,no,no,19,yes,no,Fiber optic,No,no,no,yes,no,yes,One year,yes,Credit card (automatic),87.7,1725.95,2.9
7663-CUXZB,no,Male,0,yes,no,59,yes,yes,Fiber optic,Yes,yes,yes,yes,yes,yes,Two year,no,Electronic check,113.75,6561.25,3.8
7663-RGWBC,yes,Male,0,no,no,1,yes,no,DSL,No,no,no,no,no,no,Month-to-month,yes,Mailed check,44.15,44.15,1.5
7663-YJHSN,no,Female,0,yes,no,72,yes,yes,Fiber optic,Yes,yes,yes,yes,yes,no,Two year,yes,Bank transfer (automatic),103.95,7556.9,3.5
7663-ZTEGJ,no,Male,0,no,yes,29,yes,yes,Fiber optic,No,yes,yes,yes,no,yes,One year,no,Credit card (automatic),100.55,2830.45,3.4
7665-NKLAV,no,Female,0,yes,yes,36,no,no,DSL,Yes,no,yes,yes,no,no,Two year,no,Credit card (automatic),40.65,1547.35,1.4
7665-TOALD,yes,Female,0,no,no,1,yes,no,Fiber optic,No,no,no,no,no,no,Month-to-month,yes,Electronic check,69.6,69.6,2.3
7665-VIGUD,no,Male,0,no,no,10,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Mailed check,20.35,176.3,0.7
7666-WKRON,yes,Female,0,no,no,39,yes,no,Fiber optic,No,no,yes,yes,no,no,Two year,yes,Electronic check,80.45,3201.55,2.7
7668-XCFYV,no,Female,1,yes,no,17,yes,yes,Fiber optic,No,no,no,no,yes,yes,Month-to-month,yes,Electronic check,92.55,1614.7,3.1
7669-LCRSD,no,Male,0,yes,yes,12,yes,no,DSL,No,no,no,no,yes,no,Month-to-month,yes,Mailed check,56.3,628.65,1.9
7670-ZBPOQ,no,Female,0,yes,no,58,yes,yes,DSL,Yes,no,no,yes,no,no,One year,yes,Bank transfer (automatic),61.05,3478.75,2.0
7672-VFMXZ,no,Male,0,yes,no,57,yes,no,DSL,Yes,no,no,yes,no,no,Month-to-month,no,Electronic check,55.7,3171.6,1.9
7673-BQGKU,no,Female,0,yes,yes,69,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),20.15,1337.5,0.7
7673-LPRNY,no,Female,0,no,no,23,yes,yes,DSL,Yes,no,yes,no,yes,yes,One year,yes,Electronic check,78.55,1843.05,2.6
7674-YTAFD,no,Female,0,no,no,33,yes,no,Fiber optic,No,yes,no,yes,no,no,One year,yes,Bank transfer (automatic),79.95,2684.85,2.7
7675-OZCZG,yes,Female,1,no,no,3,yes,no,DSL,No,no,no,no,no,no,Month-to-month,no,Electronic check,45.0,127.1,1.5
7677-SJJJK,no,Male,0,yes,yes,8,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Credit card (automatic),19.9,153.95,0.7
7682-AZNDK,no,Male,0,yes,yes,34,yes,no,Fiber optic,No,yes,yes,no,yes,no,Month-to-month,yes,Electronic check,89.85,3091.75,3.0
7683-CBDKJ,yes,Male,0,yes,yes,14,yes,no,DSL,Yes,yes,no,no,yes,no,Month-to-month,yes,Electronic check,65.45,937.6,2.2
7684-XSZIY,no,Male,0,yes,yes,72,yes,yes,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),24.3,1643.25,0.8
7688-AWMDX,no,Male,0,yes,no,71,yes,no,DSL,Yes,no,no,yes,no,no,Two year,no,Bank transfer (automatic),54.5,3778.2,1.8
7690-KPNCU,no,Male,0,yes,yes,64,yes,no,DSL,Yes,no,yes,no,yes,yes,One year,yes,Credit card (automatic),73.05,4688.65,2.4
7691-KGKGP,no,Male,0,yes,yes,53,yes,no,DSL,No,yes,no,yes,yes,no,Month-to-month,no,Credit card (automatic),65.0,3363.8,2.2
7691-XVTZH,no,Female,0,yes,no,68,yes,yes,Fiber optic,No,no,yes,no,yes,no,Two year,yes,Bank transfer (automatic),89.95,5974.3,3.0
7693-LCKZL,yes,Male,0,yes,yes,5,yes,yes,Fiber optic,No,yes,no,no,no,no,Month-to-month,yes,Electronic check,80.15,385.0,2.7
7693-QPEFS,no,Male,1,no,no,52,yes,yes,Fiber optic,No,no,no,no,no,no,Month-to-month,yes,Bank transfer (automatic),72.95,3829.75,2.4
7694-VLBWQ,yes,Male,0,yes,no,67,yes,yes,Fiber optic,No,yes,yes,no,yes,yes,One year,no,Electronic check,104.1,7040.85,3.5
7695-PKLCZ,no,Female,0,no,no,68,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Credit card (automatic),20.5,1424.9,0.7
7696-AMHOD,no,Female,0,yes,yes,49,yes,no,DSL,No,yes,yes,no,yes,yes,One year,no,Credit card (automatic),78.0,3824.2,2.6
7696-CFTAT,no,Male,0,yes,yes,37,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),19.8,726.1,0.7
7698-YFGEZ,no,Male,0,no,no,1,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,20.0,20.0,0.7
7703-ZEKEF,yes,Male,0,no,no,23,yes,yes,Fiber optic,No,no,yes,no,no,no,Month-to-month,yes,Electronic check,81.0,1917.1,2.7
7706-DZNKK,no,Male,0,no,no,11,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,yes,Credit card (automatic),20.45,237.3,0.7
7706-YLMQA,no,Female,0,no,no,70,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,no,Bank transfer (automatic),19.7,1341.5,0.7
7707-PYBBH,no,Male,0,no,no,40,yes,no,DSL,Yes,yes,no,yes,no,no,Month-to-month,yes,Mailed check,61.9,2647.1,2.1
7710-JSYOA,no,Female,0,yes,yes,69,yes,yes,Fiber optic,No,yes,no,yes,no,yes,Two year,yes,Bank transfer (automatic),93.3,6398.05,3.1
7711-GQBZC,no,Female,0,yes,yes,71,yes,yes,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Bank transfer (automatic),24.7,1810.55,0.8
7711-YIJWC,no,Male,0,yes,yes,61,yes,no,DSL,Yes,yes,yes,yes,yes,yes,One year,no,Bank transfer (automatic),84.9,5264.5,2.8
7714-YXSMB,no,Female,0,no,no,26,yes,yes,Fiber optic,No,no,yes,no,yes,yes,Month-to-month,yes,Bank transfer (automatic),100.5,2599.95,3.4
7716-YTYHG,yes,Female,0,yes,yes,48,yes,yes,Fiber optic,No,no,no,no,no,yes,One year,yes,Mailed check,82.05,4029.95,2.7
7717-BICXI,no,Male,0,yes,yes,60,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,no,Mailed check,20.55,1205.05,0.7
7718-RXDGG,no,Male,0,yes,no,15,yes,no,Fiber optic,No,no,no,no,no,no,Month-to-month,yes,Bank transfer (automatic),68.6,1108.6,2.3
7718-UPSKJ,no,Female,0,yes,no,69,yes,no,Fiber optic,Yes,yes,no,yes,yes,yes,One year,yes,Credit card (automatic),106.4,7251.9,3.5
7721-DVEKZ,no,Female,0,no,no,1,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Mailed check,19.65,19.65,0.7
7721-JXEAW,yes,Male,0,yes,no,59,no,no,DSL,No,yes,no,no,no,yes,Month-to-month,yes,Bank transfer (automatic),41.05,2452.7,1.4
7722-CVFXN,no,Male,0,yes,yes,54,yes,yes,Fiber optic,No,yes,no,yes,yes,yes,One year,yes,Electronic check,105.2,5637.85,3.5
7722-VJRQD,no,Male,0,yes,yes,72,no,no,DSL,Yes,no,yes,yes,yes,yes,Two year,no,Bank transfer (automatic),60.95,4549.05,2.0
7727-SHVZV,no,Female,0,no,no,9,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,no,Bank transfer (automatic),19.5,150.35,0.6
7729-JTEEC,no,Male,0,yes,yes,2,yes,no,DSL,No,no,no,no,no,no,Month-to-month,yes,Electronic check,44.5,90.05,1.5
7729-XBTWX,no,Male,0,yes,yes,66,yes,no,No,No internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,yes,Mailed check,19.75,1344.5,0.7
7730-CLDSV,no,Female,0,yes,yes,72,yes,yes,Fiber optic,No,yes,yes,yes,no,yes,Two year,yes,Bank transfer (automatic),98.65,7129.45,3.3
7730-IUTDZ,yes,Male,0,no,no,43,yes,no,Fiber optic,Yes,no,no,no,no,no,Month-to-month,yes,Electronic check,75.2,3198.6,2.5
7733-UDMTP,no,Female,1,no,no,57,no,no,DSL,No,yes,yes,no,yes,yes,Month-to-month,yes,Electronic check,55.0,3094.05,1.8
7734-DBOAI,yes,Female,0,yes,yes,1,no,no,DSL,No,no,no,yes,yes,no,Month-to-month,no,Electronic check,40.1,40.1,1.3
7739-LAXOG,yes,Female,0,yes,yes,32,yes,yes,Fiber optic,No,no,yes,no,no,yes,Month-to-month,yes,Bank transfer (automatic),91.05,2954.5,3.0
7740-BTPUX,no,Male,1,yes,no,55,yes,yes,Fiber optic,No,yes,yes,yes,yes,yes,Two year,yes,Electronic check,113.6,6292.7,3.8
7740-KKCXF,no,Male,0,yes,no,51,no,no,DSL,No,yes,no,no,no,no,Month-to-month,yes,Credit card (automatic),30.05,1529.45,1.0
7742-MYPGI,no,Female,0,yes,yes,6,yes,no,DSL,No,no,no,yes,no,no,Month-to-month,yes,Mailed check,48.8,297.35,1.6
7743-EXURX,yes,Male,0,yes,yes,8,yes,no,DSL,No,no,yes,no,no,no,Month-to-month,yes,Electronic check,51.05,415.05,1.7
7746-AWNQW,no,Female,0,no,no,28,no,no,DSL,No,no,yes,yes,no,no,Month-to-month,yes,Mailed check,35.75,961.4,1.2
7746-QYVCO,no,Male,0,yes,yes,16,yes,no,DSL,Yes,yes,no,no,no,no,One year,yes,Mailed check,55.85,857.8,1.9
7748-UMTRK,no,Female,1,no,yes,30,yes,yes,Fiber optic,No,no,no,yes,yes,yes,Month-to-month,yes,Electronic check,101.3,2974.5,3.4
7750-EYXWZ,no,Female,0,no,no,12,no,no,DSL,No,yes,yes,yes,yes,yes,One year,no,Electronic check,60.65,743.3,2.0
7752-XUSCI,yes,Female,0,no,no,60,yes,yes,Fiber optic,No,yes,yes,no,yes,yes,Month-to-month,yes,Electronic check,105.9,6396.45,3.5
7753-USQYQ,no,Male,0,no,no,55,yes,no,DSL,No,yes,no,yes,no,yes,One year,yes,Electronic check,64.2,3627.3,2.1
7754-IXRMC,no,Female,0,no,no,1,yes,no,DSL,No,no,no,no,no,no,Month-to-month,no,Mailed check,45.35,45.35,1.5
